"Charity Number","Charity Subsidiary Number","Charity Name","Charity Address","Charity Postcode","Charity Constituency","Phone","Email","Website","Last Recorded Financial Year","Last Recorded Income","Last Recorded Expenditure","Charity Status","Charity Type","How the charity helps","What the charity does","Who the charity helps","Activities","Charity Objects"
"1201294","0","COOPERATIVE AI FOUNDATION","Griffin Chartered Accountants, Courtenay House, Pynes Hill, EXETER","EX2 5AZ","Exeter","01600 717615","operations@cooperativeaifoundation.org","www.cooperativeai.org","31/12/2023","1970726","2345257","Registered","Charitable company","Makes Grants To Individuals, Makes Grants To Organisations, Sponsors Or Undertakes Research","General Charitable Purposes, Education/training","The General Public/mankind","CAIF's mission is to support research that will improve the cooperative intelligence of advanced AI for the benefit of all. We conduct grantmaking and run events to further this mission.","(A) TO ADVANCE EDUCATION AND RESEARCH FOR THE PUBLIC BENEFIT, IN PARTICULAR (BUT NOT EXCLUSIVELY) BY PROMOTING AND SUPPORTING RESEARCH INTO ARTIFICIAL INTELLIGENCE (“AI”) AND RELATED FIELDS, WITH A FOCUS ON COOPERATIVE INTELLIGENCE IN THE CONTEXT OF AI SYSTEMS, AND TO DISSEMINATE THE USEFUL RESULTS OF SUCH RESEARCH.
(B) TO PROMOTE THE PRESERVATION AND PROTECTION OF THE SAFETY AND HEALTH OF THE PUBLIC BY PROMOTING THE USE, DEVELOPMENT AND REGULATION OF AI SYSTEMS IN WAYS THAT ARE SAFE FOR THE PUBLIC.
FOR THE PURPOSES OF THIS CLAUSE, “COOPERATIVE INTELLIGENCE” REFERS TO METHODS FOR ACHIEVING OR ENHANCING COOPERATION (WITH OTHER AI SYSTEMS AND/OR WITH HUMANS)."
"1201330","0","UTILITA GIVING","c/o UTILITA ENERGY, HUTWOOD COURT, BOURNEMOUTH ROAD, CHANDLER'S FORD, EASTLEIGH","SO53 3QB","Eastleigh","07770979336","general@utilitagiving.org","https://www.utilitagiving.org/","31/03/2024","5531946","864395","Registered","Charitable company","Makes Grants To Individuals, Makes Grants To Organisations, Provides Advocacy/advice/information","Disability, The Prevention Or Relief Of Poverty","Other Charities Or Voluntary Bodies, The General Public/mankind","The charity will operate primarily by the making of grants to individuals, households and/or other charities with similar objects. The charity intends also to raise the awareness of the public in the causes and consequences of fuel and food poverty which will be achieved by the publication of information on its website and other publicity materials","THE CHARITY'S OBJECTS ARE RESTRICTED SPECIFICALLY TO THE PREVENTION OR RELIEF OF NEED FOR THE PUBLIC BENEFIT THROUGHOUT ENGLAND, SCOTLAND AND WALES FOR THOSE WHO ARE SUFFERING HARDSHIP OR DISTRESS AS A RESULT OF POVERTY, AGE, DISABILITY OR ILL-HEALTH, INCLUDING IN PARTICULAR HARDSHIP OR DISTRESS ARISING DUE TO FUEL POVERTY AND FOOD POVERTY, THROUGH THE PROVISION OF FINANCIAL OR MATERIAL AID AND THE RAISING OF AWARENESS OF SUCH NEED WITH THE PUBLIC. IN THIS CLAUSE, ""FUEL POVERTY"" MEANS THE INABILITY OF INDIVIDUALS AND HOUSEHOLDS TO AFFORD OR ACCESS ADEQUATE ENERGY SERVICES, AND ""FOOD POVERTY"" MEANS THE INABILITY OF INDIVIDUALS AND HOUSEHOLDS TO OBTAIN AN ADEQUATE AND NUTRITIOUS DIET IN SOCIALLY ACCEPTABLE WAYS, OR THE UNCERTAINTY THAT THEY WILL BE ABLE TO DO SO."
"1201410","0","SALEM BAPTIST CHAPEL, RICHMOND","GRACE BAPTIST CHARITIES LIMITED, 62 BRIDE STREET, LONDON","N7 8AZ","Islington South and Finsbury","02072781225","office@gracebaptists.org","www.gracebaptists.org","31/12/2023","1337135","170388","Registered","Other","Makes Grants To Organisations","Religious Activities","Other Charities Or Voluntary Bodies","To further the religious and other charitable work of the Association of grace Baptist Churches (South East) elsewhere in Greater London and in the Counties of Surrey, Buckinghamshire and Hertfordshire.","1) THE TRUSTEE SHALL APPLY THE CLEAR INCOME OF THE CHARITY IN THE FIRST PLACE AS FAR AS REQUISITE IN OR TOWARDS THE UPKEEP AND REPAIR OF THE STRICT BAPTIST CHAPEL AND ANCILLARY BUILDING THERETO AT WINDSOR ROAD IN THE LONDON BOROUGH OF RICHMOND UPON THAMES AND THE MAINTENANCE OF THE SERVICES IN THE SAID CHAPEL:

2) SUBJECT, THERETO, FOR FURTHERING THE RELIGIOUS AND OTHER CHARITABLE WORK OF THE METROPOLITAN ASSOCIATION OF STRICT BAPTIST CHURCHES ELSEWHERE IN GREATER LONDON AND THE COUNTIES OF SURREY, BUCKINGHAMSHIRE AND HERTFORDSHIRE."
"1201521","0","THE MASASA FAMILY FOUNDATION","Orchard Walls, The Close, Wonersh, GUILDFORD, Surrey","GU5 0PA","Godalming and Ash","01483 890715","john.nolan16@btinternet.com","","31/12/2023","1017473","119130","Registered","CIO","Makes Grants To Individuals, Makes Grants To Organisations","General Charitable Purposes","Other Charities Or Voluntary Bodies, The General Public/mankind","The Foundation provides financial support to those charities and individuals who the trustees in their sole discretion decide.","THE OBJECTS OF THE CIO ARE: 

SPECIFICALLY RESTRICTED TO SUCH OBJECTS OR PURPOSES WHICH ARE RECOGNISED AS EXCLUSIVELY CHARITABLE UNDER THE LAW OF ENGLAND AND WALES WHICH TAKE PLACE IN THE UNITED KINGDOM OR ANYWHERE IN THE WORLD, AS THE CHARITY TRUSTEES MAY AT THEIR DISCRETION DECIDE."
"1201654","0","THE CHRISTIE CHARITY","CHRISTIE HOSPITAL NHS TRUST, 550 WILMSLOW ROAD, MANCHESTER","M20 4BX","Manchester Withington","01614463988","the-christie.appeals@nhs.net","www.christies.org","31/03/2024","17394918","4211057","Registered","Charitable company","Makes Grants To Organisations, Sponsors Or Undertakes Research","The Advancement Of Health Or Saving Of Lives","The General Public/mankind","The purpose of The Christie Charity is to support the development of cancer prevention, treatment, research and education at The Christie NHS FT  by 

Improving the patient and carer experience
Facilitating high quality research programmes
Encouraging and supporting innovation in the development of services
Promoting and supporting the training and personal development of staff","THE CHARITY’S OBJECTS ARE SPECIFICALLY RESTRICTED TO THE FOLLOWING: FOR ANY CHARITABLE PURPOSE OR PURPOSES RELATING TO THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST OR ANY SUCCESSOR BODY."
"1201670","0","THE MANNY COHEN FOUNDATION","PETER BROWN &amp; CO SOLICITORS LLP, COMER HOUSE, 19 STATION ROAD, BARNET","EN5 1QJ","Chipping Barnet","02084473277","mikew@peterbrown-solicitors.com","","30/04/2024","13035045","392051","Registered","CIO","Makes Grants To Organisations","General Charitable Purposes, Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty, Overseas Aid/famine Relief, Economic/community Development/employment, Human Rights/religious Or Racial Harmony/equality Or Diversity","Children/young People, Elderly/old People, People With Disabilities, People Of A Particular Ethnic Or Racial Origin, Other Charities Or Voluntary Bodies, Other Defined Groups, The General Public/mankind","To further such purposes which are charitable according to the law of England and Wales as the Trustees see fit utilising criteria from time to time set by the Charity  by the provision of grants to charities registered in England and Wales","TO FURTHER SUCH PURPOSES WHICH ARE CHARITABLE ACCORDING TO THE LAW OF ENGLAND AND WALES AS THE TRUSTEES SEE FIT,BY THE PROVISION OF GRANTS TO INDIVIDUALS, CHARITABLE  INSTITUTIONS OR OTHER ORGANISATIONS WORKING TO FURTHER THE SAME PURPOSES"
"1201676","0","RETHINK CHARITY","4A THE AVENUE, LONDON","E4 9LD","Chingford and Woodford Green","02080586401","info@rethinkcharity.org.uk","https://rethinkcharity.org.uk/","31/03/2024","1586788","526645","Registered","CIO","Makes Grants To Individuals, Makes Grants To Organisations, Provides Services","General Charitable Purposes","The General Public/mankind","Rethink Charity provides disaster relief and aid, search and rescue teams, education, grants, economic initiatives, and community activation efforts worldwide. We empower communities to overcome social, economic, and environmental challenges.","TO FURTHER SUCH CHARITABLE PURPOSES (CHARITABLE UNDER ENGLISH LAW) AS THE TRUSTEES SEE FIT FROM TIME TO TIME FOR THE PUBLIC BENEFIT BY MAKING GRANTS TO INDIVIDUALS, TO REGISTERED, EXCEPTED AND EXEMPT CHARITIES AND TO OTHER ORGANISATIONS."
"1201811","0","EVERY YOUTH","Hoxton Mix Ltd, 86-90 Paul Street, LONDON","EC2A 4NE","Hackney South and Shoreditch","07725660370","info@everyyouth.org.uk","www.everyyouth.org.uk","31/12/2024","1073484","1397005","Registered","Charitable company","Makes Grants To Organisations, Provides Services, Sponsors Or Undertakes Research, Acts As An Umbrella Or Resource Body","Education/training, Disability, The Prevention Or Relief Of Poverty","Children/young People","Every Youth exists to help the most disadvataged young people succeed in life.  Homelessness is our chosen indicator of disadvantage and is a symptom of complex issues - often throughout childhood - that can only be addressed through holistic and patient support.   We believe that with such support young people can overcome trauma and succeed on their terms.","THE CHARITY'S OBJECTS ARE RESTRICTED SPECIFICALLY, ONLY FOR THE PUBLIC BENEFIT, TO THE RELIEF OF POVERTY, RELIEF OF NEED AND ADVANCEMENT OF EDUCATION IN YOUNG PERSONS, PARTICULARLY THOSE WHO ARE HOMELESS OR AT RISK OF HOMELESSNESS, INCLUDING BY: 

- THE FUNDING OF RESEARCH;
- FUNDING AND SUPPORTING THE DEVELOPMENT OF SERVICES FOR HOMELESS YOUNG PEOPLE; 
- THE FACILITATION OF COLLABORATION BETWEEN, AND INFORMATION SHARING AND THE PROMOTION OF GOOD PRACTICES AMONGST, THE MEMBERS AND RELEVANT THIRD PARTIES IN THE UNITED KINGDOM AND GLOBALLY TO IMPROVE OUTCOMES FOR HOMELESS YOUNG PEOPLE; AND
- PROMOTING THE ISSUE OF YOUTH HOMELESSNESS IN THE UNITED KINGDOM AND GLOBALLY TO MOBILISE SUPPORT FOR THE CHARITY AND THE MEMBERS."
"1201896","0","THE BLUEBERRY FOUNDATION","5 THE QUAY, BIDEFORD","EX39 2XX","Torridge and Tavistock","01237429185","info@blueberryfoundation.co.uk","","31/12/2023","1267965","55450","Registered","Trust","Makes Grants To Individuals, Makes Grants To Organisations","General Charitable Purposes, Disability, Amateur Sport","Children/young People, Elderly/old People, People With Disabilities, Other Charities Or Voluntary Bodies, The General Public/mankind","General Charitable Purposes","TO ADVANCE SUCH CHARITABLE PURPOSES (ACCORDING TO THE LAW OF ENGLAND AND WALES) AS THE TRUSTEES SEE FIT FROM TIME TO TIME."
"1201929","0","TIM WHITE'S COUNTRYWIDE FOUNDATION","THE GRANGE, LONGMEADOW, LODE, CAMBRIDGE","CB25 9HA","Ely and East Cambridgeshire","07836731827","hello@twcf.org","","05/04/2024","3596210","5956","Registered","CIO","Makes Grants To Individuals, Makes Grants To Organisations, Provides Other Finance, Provides Services, Provides Advocacy/advice/information","Education/training, Disability, The Prevention Or Relief Of Poverty, Economic/community Development/employment, Other Charitable Purposes","Children/young People, People With Disabilities, Other Charities Or Voluntary Bodies","Assistance to individuals and organisations in the agricultural education and rural activities.","THE OBJECTS OF THE CIO ARE:

A) THE ADVANCEMENT OF EDUCATION FOR THE PUBLIC BENEFIT IN THE SCIENCE AND PRACTICE OF
AGRICULTURE AND IN FARMING AND RELATED SKILLS BY PROVIDING GRANT FUNDING FOR:
(I) SUPPORT TO EDUCATIONAL INSTITUTIONS AND FACILITIES OFFERING TEACHING AND TRAINING
IN THESE SUBJECTS, WHERE THAT SUPPORT IS SUPPLEMENTARY TO STATUTORY PROVISION;
(II) SUPPORT TO YOUNG PEOPLE UNDER THE AGE OF 30, PEOPLE WHO ARE UNEMPLOYED OR
PEOPLE WHO ARE LOW WAGED AND WHO WISH TO ENTER THE AGRICULTURAL INDUSTRY OR
SECURE QUALIFICATIONS IN THE FIELDS OF AGRICULTURE AND FARMING AND RELATED SKILLS.

B) THE PROMOTION FOR THE BENEFIT OF THE PUBLIC OF RURAL REGENERATION IN AREAS OF SOCIAL AND
ECONOMIC DEPRIVATION BY MAKING GRANTS TO SUPPORT:
(I) THE RELIEF OF FINANCIAL HARDSHIP:
(II) THE RELIEF OF UNEMPLOYMENT:
(III) TECHNICAL ASSISTANCE, RESEARCH OR BUSINESS ADVICE OR CONSULTANCY IN ORDER TO
PROVIDE TRAINING AND EMPLOYMENT OPPORTUNITIES FOR UNEMPLOYED PEOPLE IN
CASES OF FINANCIAL OR OTHER CHARITABLE NEED:
(IV) THE PROTECTION OR CONSERVATION OF THE ENVIRONMENT."
"1202172","0","THE JOHN AND MAUREEN BIGGADIKE FOUNDATION","MAPLES SOLICITORS LLP, 23 NEW ROAD, SPALDING, LINCOLNSHIRE","PE11 1DH","South Holland and The Deepings","01775722261","faye.blair@maplessolicitors.com","","31/12/2023","1963510","27093","Registered","CIO","Makes Grants To Organisations","General Charitable Purposes","Children/young People, Elderly/old People, People With Disabilities, Other Charities Or Voluntary Bodies","Grant making charities to charities in the areas of Moulton, Whaplode and Weston","TO ADVANCE SUCH CHARITABLE PURPOSES (ACCORDING TO THE LAW OF ENGLAND AND WALES) AS THE TRUSTEES SEE FIT FROM TIME TO TIME WITHIN THE SOUTH HOLLAND DISTRICT COUNCIL AREA WITH PARTICULAR PREFERENCE TO CHARITABLE PURPOSES BEING CARRIED OUT IN THE PARISHES OF MOULTON WESTON AND WHAPLODE"
"1202277","0","BLUEBASE FOUNDATION","REVELAN UK LTD, 82-85 MALT MILL LANE, HALESOWEN","B62 8JJ","Halesowen","01215616050","info@bluebasefoundation.org","www.bluebasefoundation.org","31/03/2024","1251000","65928","Registered","CIO","Makes Grants To Organisations","General Charitable Purposes","Other Charities Or Voluntary Bodies","to advance such charitable purposes (according to the law of England and Wales) as the trustees see
fit from time to time for the public benefit by making grants and awards to organisations for the public
benefit particularly, but not limited to, Hungary and in and around the West Midlands","TO ADVANCE SUCH CHARITABLE PURPOSES (ACCORDING TO THE LAW OF ENGLAND AND WALES) AS THE TRUSTEES SEE FIT FROM TIME TO TIME FOR THE PUBLIC BENEFIT BY MAKING GRANTS AND AWARDS TO ORGANISATIONS FOR THE PUBLIC BENEFIT PARTICULARLY, BUT NOT LIMITED TO, HUNGARY AND IN AND AROUND THE WEST MIDLANDS"
"1202341","0","FUTURE SCOPE CHARITABLE TRUST","Wansbroughs LLP, Northgate House, Devizes, Wiltshire","SN10 1JX","Melksham and Devizes","01380733300","futurescope@wansbroughs.com","","31/12/2023","4000000","30429","Registered","Trust","Makes Grants To Organisations","Education/training","Other Charities Or Voluntary Bodies","Grant-making","(I) TO ASSIST IN SUCH WAYS AS THE CHARITY TRUSTEES THINK FIT ANY CHARITY IN THE UNITED KINGDOM WHOSE AIMS INCLUDE ADVANCING THE EDUCATION OF YOUNG PEOPLE BY DEVELOPING THEIR MENTAL, PHYSICAL AND MORAL CAPABILITIES THROUGH LEISURE TIME ACTIVITIES. (II) THE BENEFIT OF SUCH OTHER CHARITABLE EDUCATIONAL OBJECTS AND PURPOSES AS THE CHARITY TRUSTEES MAY IN THEIR DISCRETION THINK FIT."
"1202412","0","CLATTERBRIDGE CANCER CHARITY","CLATTERBRIDGE CANCER CHARITY, CLATTERBRIDGE CANCER CENTRE, BEBINGTON, WIRRAL","CH63 4JY","Wirral West","01515565566","ccf-tr.fundraising@nhs.net","https://www.clatterbridgecharity.org","31/03/2024","6554511","2378489","Registered","Charitable company","Makes Grants To Organisations, Sponsors Or Undertakes Research","The Advancement Of Health Or Saving Of Lives","The General Public/mankind","Clatterbridge Cancer Charity is the only charity dedicated to supporting patients and research at The Clatterbridge Cancer Centre.
The Charity funds life-saving research, innovations in care and technology and enhances the environment at Clatterbridge centres, making a real difference to people with cancer across Cheshire and Merseyside.","The Charity’s objects are specifically restricted to the following: 

a)	for any charitable purpose or purposes relating to the National Health Service, wholly or mainly for the service provided by The Clatterbridge Cancer Centre NHS Foundation Trust or its successors; and

b)	to advance and promote knowledge and education in medicine in relation to the prevention, diagnosis and treatment of cancer, including by engaging in and supporting medical research into the prevention, diagnosis and treatment of cancer (and the dissemination of the useful results)"
"1202568","0","FRIENDS OF THE HOLY LAND","Friends of the Holy Land, Farmer Ward Road, KENILWORTH","CV8 2DH","Kenilworth and Southam","01926512980","office@friendsoftheholyland.org.uk","www.friendsoftheholyland.org.uk","31/03/2024","1685397","964069","Registered","CIO","Makes Grants To Individuals, Makes Grants To Organisations","Education/training, The Advancement Of Health Or Saving Of Lives, Disability, The Prevention Or Relief Of Poverty","Children/young People, Elderly/old People","Carrying out humanitarian support relating to housing, education and the prevention or relief of poverty and sickness to the Christian communities of all denominations in the areas in which we operate","THE ADVANCEMENT OF THE CHRISTIAN FAITH AND ADVANCEMENT OF EDUCATION IN EACH CASE IN ISRAEL, PALESTINE, JORDAN AND CYPRUS (TOGETHER THE ""HOLY LAND"") BY IMPROVING THE QUALITY OF EDUCATION AND TRAINING IN, AND PROVIDING FINANCIAL SUPPORT TO, SCHOOLS, EDUCATIONAL ESTABLISHMENTS AND PARISHES, PRINCIPALLY, BUT NOT EXCLUSIVELY, RUN BY THE LATIN PATRIARCHATE OF JERUSALEM AND/OR THE EPISCOPAL DIOCESE OF JERUSALEM, FOR MEMBERS OF THE CHRISTIAN COMMUNITY IN THE HOLY LAND; AND

THE PREVENTION OR RELIEF OF POVERTY AND SICKNESS IN THE HOLY LAND BY FINANCIAL SUPPORT, ORGANISATION OF SELF-HELP PROJECTS, PURCHASE OF GOODS AND ARTEFACTS OF ALL KINDS FROM MEMBERS OF THE CHRISTIAN COMMUNITY FOR RE-SALE BY THE CHARITY AND THROUGH ANY OTHER MEANS BY WHICH THEIR QUALITY OF LIFE CAN BE IMPROVED."
"1203091","0","DIDACT FOUNDATION","DIDACT Foundation, 48-49 Chancery Lane, LONDON","WC2A 1JF","Cities of London and Westminster","01216978401","info@didactfoundation.com","","31/12/2023","1817332","1866081","Registered","Charitable company","Makes Grants To Organisations, Sponsors Or Undertakes Research","The Advancement Of Health Or Saving Of Lives","The General Public/mankind","The DIDACT Foundation, a non-profit, innovative, organisation with a mission to improve the outcome of patients with blood cancer through the delivery of haemato-oncology clinical trials in the UK","THE OBJECTS FOR WHICH THE CHARITY IS ESTABLISHED FOR THE BENEFIT OF THE PUBLIC ARE THE RELIEF OF SICKNESS BY WORKING TO IMPROVE THE OUTCOME OF PATIENTS WITH BLOOD CANCER THROUGH THE DELIVERY OF CLINICAL TRIALS OR OTHERWISE IN THE UNITED KINGDOM, AND WORKING TO OPTIMISE DELIVERY OF CLINICAL TRIALS THROUGH THE PROVISION OF EDUCATION AND TRAINING FOR CLINICIANS, NURSES AND ASSOCIATED MEDICAL PRACTITIONERS WORKING IN THE FIELD OF BLOOD CANCER RESEARCH AND PUBLISHING THE USEFUL RESULTS OF SUCH CLINICAL TRIALS AND ANY ASSOCIATED RESEARCH FOR THE BENEFIT OF THE PUBLIC."
"1203103","0","THE HUMANE RESEARCH TRUST CIO","THE HUMANE RESEARCH TRUST CIO, BROOK HOUSE, 29 BRAMHALL LANE SOUTH, BRAMHALL, STOCKPORT","SK7 2DN","Cheadle","01614398041","info@humaneresearch.org.uk","https://humaneresearch.org.uk/","31/03/2024","1758542","687569","Registered","CIO","Makes Grants To Organisations, Sponsors Or Undertakes Research","Education/training, The Advancement Of Health Or Saving Of Lives, Animals","The General Public/mankind","The promotion and encouragement of medical and scientific research and learning for the benefit of the public and, in particular, in fields which may lead to the elimination of the use of animals in research.","THE OBJECTS OF THE CIO SHALL BE THE PROMOTION AND ENCOURAGEMENT OF MEDICAL AND SCIENTIFIC RESEARCH AND LEARNING AND THE DISSEMINATION OF THE RESULTS OF SUCH RESEARCH FOR THE BENEFIT OF THE PUBLIC AND IN 
PARTICULAR (BUT WITHOUT PREJUDICE TO THE GENERALITY OF THE FOREGOING) IN FIELDS THAT MAY LEAD TO THE ELIMINATION OF THE USE OF ANIMALS AND ANIMAL PRODUCTS IN MEDICAL AND SCIENTIFIC RESEARCH AND IN ALL KINDS OF TESTING."
